AU1,AU2,AU4,AU6,AU7,AU9,AU12,AU15,AU16,AU20,AU23,AU26,Left,Lower,Right,Upper,class
0.0,0.0,0.0,1.57,0.0,1.25,0.23,0.0,0.0,0.0,0.0,0.0,1.0,0.62,0.87,0.89,Negative
0.0,0.0,0.0,0.0,0.63,2.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35,2.98,0.63,Negative
0.2,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.75,0.38,1.82,2.19,Negative
0.0,0.0,0.0,0.79,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.46,1.58,2.41,1.29,Negative
0.0,0.13,0.0,0.0,0.1,0.43,1.82,0.0,1.82,0.0,0.0,0.0,0.13,2.25,2.35,0.23,Negative
0.0,0.17,0.0,0.0,0.0,0.0,0.45,0.0,1.88,0.0,1.43,0.0,0.17,1.88,2.33,0.93,Negative
0.0,0.0,0.0,0.0,0.0,2.57,0.0,0.0,0.0,0.0,0.0,0.0,0.15,2.57,2.57,0.15,Negative
0.08,0.0,0.0,0.09,0.0,2.77,0.0,0.0,0.0,0.0,0.0,0.0,0.27,2.68,2.68,0.27,Negative
0.18,0.0,0.18,0.0,0.0,1.65,0.0,0.0,0.66,0.0,0.0,0.0,0.18,2.31,2.96,0.83,Negative
0.0,0.0,0.0,0.0,0.0,0.0,1.59,0.0,1.93,0.0,0.34,0.0,0.0,1.93,2.62,0.68,Negative
0.0,0.0,0.0,0.62,0.0,0.0,1.27,0.0,0.0,0.0,0.0,0.0,1.34,1.27,2.38,2.45,Negative
0.0,0.0,0.0,0.1,0.23,0.0,0.21,0.0,0.07,0.0,0.0,0.0,0.31,0.47,1.44,1.28,Negative
0.27,0.0,0.16,0.42,0.0,0.32,0.48,0.0,0.71,0.22,0.22,0.0,1.18,1.02,1.74,1.9,Negative
0.0,0.0,0.0,0.0,0.0,2.66,0.0,0.0,0.0,0.0,0.0,0.0,0.32,2.72,2.66,0.27,Negative
0.15,0.0,0.0,0.17,0.36,0.0,0.42,0.0,0.42,0.0,0.0,0.0,1.97,0.42,0.58,2.14,Negative
0.0,0.0,0.0,0.0,0.0,0.0,1.12,0.0,1.12,0.0,0.0,0.0,1.26,1.4,1.12,0.98,Positive
0.0,0.0,0.17,0.0,0.18,0.0,0.08,0.0,2.03,0.0,0.0,0.0,0.38,2.15,2.12,0.34,Positive
0.0,0.15,0.0,0.0,0.0,0.6,0.75,0.0,0.42,0.0,0.0,0.0,0.47,1.35,1.8,0.92,Positive
0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.18,1.8,1.25,0.63,Positive
0.0,0.0,0.0,0.93,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,1.7,1.42,Positive
0.65,0.0,0.65,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.32,1.2,1.53,Positive
0.17,0.0,0.0,1.35,0.38,0.32,0.53,0.0,0.53,0.0,0.0,0.0,0.0,0.53,2.43,1.58,Positive
0.0,0.0,0.03,0.55,0.0,0.55,1.35,0.0,1.15,0.0,0.0,0.0,0.03,1.35,2.27,0.95,Positive
0.0,0.0,0.39,0.0,0.0,0.15,1.4,0.0,1.4,0.0,0.0,0.0,0.0,1.55,2.12,0.57,Positive
0.0,0.0,0.13,0.0,0.0,1.55,0.73,0.0,0.73,0.0,0.0,0.0,0.15,2.28,0.87,0.28,Positive
0.0,0.0,0.0,0.62,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.66,2.6,2.1,0.16,Positive
0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,2.47,2.18,Positive
0.0,0.0,0.0,0.13,0.0,0.25,0.92,0.12,1.44,0.63,0.63,0.12,0.64,1.81,1.06,0.0,Positive
0.0,0.0,0.0,0.42,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,1.35,0.0,1.53,2.88,Positive
0.0,0.0,0.0,0.17,0.5,0.26,0.14,0.0,0.08,0.0,0.0,0.0,0.0,1.09,1.84,0.75,Positive
0.0,0.0,0.0,0.26,0.0,0.0,1.55,0.0,1.55,0.0,0.0,0.0,0.56,1.55,0.0,0.56,Positive
0.0,0.0,0.0,0.0,0.0,0.3,2.37,0.0,0.0,0.0,0.0,0.0,0.0,2.67,1.55,0.0,Positive
0.22,0.0,0.22,0.0,0.48,0.42,0.0,0.0,0.0,0.0,0.0,0.0,1.51,0.42,0.42,1.51,Positive
0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,1.4,0.0,0.0,0.0,1.17,1.4,1.4,1.17,Neutral
0.0,0.0,0.0,0.38,0.0,1.1,0.25,0.0,0.65,0.0,0.0,0.0,1.36,1.57,0.7,1.01,Neutral
0.0,0.0,0.17,0.0,0.0,0.0,0.37,0.0,1.43,0.0,1.07,0.0,0.68,1.43,1.92,1.17,Neutral
0.07,0.0,0.0,0.36,0.0,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.92,1.08,1.45,1.28,Neutral
0.12,0.0,0.0,2.18,0.0,2.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.84,2.84,Neutral
0.0,0.0,0.0,1.08,0.0,0.17,0.0,0.0,0.1,0.1,0.1,0.0,0.55,0.27,1.75,2.03,Neutral
0.0,0.0,0.0,2.46,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.61,2.61,Neutral
0.0,0.0,0.25,0.0,0.84,0.0,0.85,0.0,0.85,0.0,0.0,0.0,0.19,0.85,2.07,1.41,Neutral
0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,1.4,0.0,0.0,0.0,0.4,1.4,2.24,1.23,Neutral
0.0,0.0,0.0,0.6,0.0,1.13,0.88,0.0,0.88,0.0,0.0,0.0,0.93,1.41,0.45,0.85,Neutral
0.0,0.0,0.0,0.0,0.22,1.01,1.61,0.0,0.0,0.0,0.0,0.0,1.82,2.32,1.01,0.51,Neutral
0.0,0.0,0.0,0.0,0.0,2.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.22,2.98,0.76,Neutral
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neutral
0.0,0.0,0.0,0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,2.19,0.77,0.83,2.24,Neutral
0.0,0.0,0.0,0.0,0.28,0.45,0.74,0.0,0.74,0.0,0.0,0.0,0.0,1.6,2.02,0.42,Neutral
0.12,0.0,0.12,0.77,0.08,0.87,0.02,0.0,0.0,0.0,0.0,0.0,1.46,1.13,1.61,1.95,Neutral
0.0,0.0,0.0,0.0,0.0,0.83,2.02,0.0,2.02,0.0,0.0,0.0,2.31,2.84,0.53,0.0,Neutral
0.1,0.0,0.0,0.0,1.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.18,0.0,0.43,2.61,Neutral
0.0,0.0,0.0,1.07,0.0,0.38,2.68,0.0,2.68,0.0,0.0,0.0,2.19,2.83,3.06,2.42,Negative
0.0,0.0,0.0,0.32,0.32,0.32,3.7,0.0,4.42,0.72,0.72,0.0,0.78,4.54,4.65,0.9,Negative
0.28,0.0,1.33,0.0,0.82,0.57,1.93,0.15,1.47,0.15,0.15,0.15,1.47,2.65,3.5,2.31,Negative
0.0,0.0,0.0,3.0,0.0,1.73,0.02,0.0,0.02,0.0,0.0,0.0,1.7,0.95,2.85,4.23,Negative
0.0,0.0,0.0,0.62,0.0,5.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.42,6.88,1.02,Negative
1.5,0.0,2.7,0.58,0.48,1.1,0.0,0.0,0.0,0.0,0.0,0.0,2.19,1.03,2.97,4.13,Negative
0.38,0.0,0.38,0.45,0.3,3.34,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.88,5.02,1.98,Negative
0.0,0.0,0.65,0.0,0.4,1.33,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.68,5.11,2.43,Negative
0.0,0.0,0.0,0.78,0.35,0.78,2.25,0.0,2.25,0.0,0.0,0.0,0.13,2.89,4.85,2.08,Negative
0.0,0.0,0.0,0.0,0.0,2.71,2.32,0.0,0.0,0.0,0.0,0.0,3.24,5.34,0.0,0.22,Negative
0.18,0.0,0.18,1.21,0.0,4.75,0.0,0.0,0.0,0.0,0.0,0.0,2.91,4.17,1.89,1.93,Negative
0.0,0.0,0.0,1.37,0.11,5.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.57,6.65,2.08,Negative
0.0,0.0,0.0,0.0,0.0,0.84,2.69,0.0,2.56,0.12,0.0,0.13,0.12,4.47,4.36,0.0,Negative
0.0,0.0,0.0,1.67,0.0,3.82,0.62,0.0,0.0,0.0,0.0,0.0,3.89,4.01,2.67,2.55,Negative
0.0,0.0,0.0,0.07,0.0,0.53,1.45,0.0,1.24,0.11,0.11,0.0,0.07,2.12,2.24,0.18,Negative
0.15,0.0,0.15,0.0,0.42,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.57,0.44,0.86,1.12,Negative
0.0,0.0,0.0,0.23,0.0,3.68,1.22,0.0,0.0,0.0,0.0,0.0,3.56,5.15,1.82,0.23,Negative
0.0,0.12,0.77,1.37,1.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.2,0.82,4.92,Negative
0.0,0.0,0.28,0.21,0.53,0.0,1.37,0.0,0.6,0.0,0.0,0.0,1.69,1.72,1.05,1.02,Negative
0.0,0.0,0.0,0.0,0.0,1.02,1.89,0.0,1.89,0.0,0.0,0.0,0.47,2.9,2.43,0.0,Negative
0.68,0.0,0.57,0.33,0.13,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.83,1.43,1.1,1.43,Negative
0.0,0.0,0.0,0.75,0.0,2.03,0.0,0.0,0.0,0.0,0.0,0.0,1.65,1.12,1.12,1.65,Negative
0.0,0.0,0.0,1.73,0.13,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,3.05,1.87,Negative
0.53,0.0,0.0,0.0,1.47,0.67,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.67,1.7,2.23,Negative
0.0,0.0,0.0,1.42,0.0,2.76,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,2.49,1.95,Negative
0.0,0.0,0.0,0.0,0.47,1.25,0.5,0.0,0.0,0.0,0.0,0.0,0.32,0.5,2.19,2.52,Negative
0.0,0.0,0.0,0.0,1.33,0.32,0.15,0.0,0.0,0.0,0.0,0.0,0.93,1.12,1.52,1.33,Negative
0.0,0.0,0.0,0.36,0.0,2.64,0.0,0.0,0.0,0.0,0.0,0.0,1.55,0.92,1.27,1.91,Negative
0.0,0.0,0.0,0.38,0.0,2.72,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,2.9,3.11,Negative
0.68,0.0,1.19,0.55,0.16,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.24,3.18,3.14,Negative
0.0,0.0,0.0,0.07,0.0,0.81,1.15,0.0,1.15,0.0,0.0,0.0,0.19,1.98,1.98,0.19,Negative
0.0,0.0,0.0,0.91,2.17,0.16,0.0,0.0,0.0,0.0,0.0,0.0,1.16,0.0,1.92,3.07,Negative
0.0,0.0,0.0,0.0,0.0,0.67,0.44,0.0,0.35,0.08,0.0,0.0,0.43,0.8,0.53,0.32,Negative
0.19,0.0,0.46,0.98,0.92,0.66,0.37,0.0,0.0,0.0,0.0,0.0,1.99,1.37,1.47,2.09,Negative
0.0,0.0,0.0,0.0,0.0,2.4,0.72,0.0,0.72,0.0,0.0,0.0,3.11,3.11,0.18,0.18,Negative
0.15,0.0,0.0,0.0,2.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0,0.0,2.95,Negative
0.0,0.0,0.0,0.6,0.0,0.6,1.67,0.0,1.67,0.0,0.0,0.0,0.23,1.67,2.25,0.81,Negative
0.0,0.0,0.0,0.18,0.0,0.6,1.45,0.0,1.45,0.0,0.0,0.0,0.3,1.9,1.18,0.48,Negative
0.15,0.0,0.0,0.0,0.0,0.33,0.4,0.0,0.0,0.0,0.0,0.0,0.97,1.25,1.4,1.12,Negative
0.0,0.0,0.74,0.0,0.38,0.95,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.95,0.28,1.93,Negative
0.0,0.0,0.0,0.0,0.0,2.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,2.8,Negative
0.0,0.0,0.52,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.0,1.5,2.36,Negative
0.0,0.0,0.0,0.7,0.0,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.42,1.07,2.17,1.52,Negative
0.18,0.0,0.18,0.52,0.0,1.42,0.0,0.0,0.0,0.0,0.0,0.0,2.12,1.42,0.0,0.7,Negative
0.0,0.0,0.0,0.84,0.27,0.6,0.43,0.0,0.0,0.0,0.0,0.0,0.0,1.53,2.64,1.11,Negative
0.0,0.0,0.0,0.0,0.0,1.82,0.62,0.0,0.62,0.0,0.0,0.0,2.37,2.43,0.3,0.23,Negative
0.0,0.0,0.0,1.12,0.0,3.13,0.0,0.0,0.0,0.0,0.0,0.0,1.27,1.86,1.98,1.4,Negative
0.29,0.0,0.0,0.91,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,2.84,2.24,Negative
0.0,0.0,0.0,0.04,0.0,1.22,0.0,0.0,0.0,0.25,0.0,0.25,0.33,2.37,2.41,0.37,Negative
0.0,0.0,0.0,0.7,0.0,0.48,1.06,0.0,0.82,0.0,0.0,0.0,2.48,1.06,1.23,2.66,Negative
0.0,0.0,0.0,0.0,0.0,0.51,0.25,0.0,0.0,0.0,0.0,0.0,0.27,0.94,0.67,0.0,Negative
0.0,0.0,0.0,1.37,0.0,1.14,0.98,0.0,0.5,0.0,0.0,0.0,3.27,1.89,0.62,2.0,Negative
0.0,0.0,0.0,0.0,0.22,1.9,0.72,0.0,0.0,0.0,0.0,0.0,2.12,2.62,0.72,0.22,Negative
0.0,0.0,0.13,0.66,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.54,0.0,0.0,2.72,Negative
0.0,0.0,0.0,0.48,0.0,0.23,1.33,0.0,0.87,0.0,0.0,0.0,0.57,1.33,1.57,0.8,Negative
0.0,0.0,0.0,0.0,0.15,0.37,0.97,0.0,0.44,0.0,0.0,0.0,0.37,1.34,1.12,0.15,Negative
0.4,0.0,0.0,0.0,0.57,0.0,0.62,0.0,0.62,0.0,0.0,0.0,0.57,0.62,1.02,0.97,Negative
0.17,0.0,0.17,1.03,0.08,0.32,0.3,0.0,0.0,0.0,0.0,0.0,1.43,0.62,0.47,1.28,Negative
0.0,0.0,0.0,1.38,0.82,1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19,2.19,Negative
0.3,0.0,0.0,0.0,0.59,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.62,0.81,1.05,Negative
0.17,0.0,0.0,1.41,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.27,1.67,1.82,Negative
0.52,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,2.15,1.33,Negative
0.13,0.0,0.13,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22,2.19,0.97,Negative
0.0,0.0,0.0,0.0,0.22,1.82,0.0,0.0,0.0,0.0,0.0,0.0,1.45,1.82,0.0,0.22,Negative
0.0,0.0,0.16,0.85,0.0,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.82,1.42,1.4,Negative
0.02,0.0,0.02,0.43,0.0,1.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,2.19,1.96,Negative
0.0,0.0,0.0,0.4,0.0,0.42,0.02,0.0,0.02,0.0,0.0,0.0,0.12,1.15,1.65,0.4,Negative
0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.07,0.0,0.18,3.26,Negative
0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.35,0.0,0.0,0.0,0.07,0.7,0.51,0.0,Negative
0.0,0.08,0.15,0.0,0.31,0.12,0.29,0.0,0.29,0.0,0.0,0.0,1.15,0.72,0.62,1.34,Negative
0.42,0.0,0.42,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,1.18,1.81,1.05,0.42,Negative
0.0,0.0,0.0,0.0,1.75,0.17,0.0,0.0,0.0,0.0,0.0,0.0,1.88,0.17,0.17,1.88,Negative
0.0,0.0,0.0,0.18,0.36,0.72,0.62,0.0,0.62,0.0,0.0,0.0,0.0,1.34,1.88,0.54,Positive
0.0,0.0,0.0,0.0,0.15,0.86,0.58,0.0,0.58,0.0,0.0,0.0,0.0,1.45,1.85,0.4,Positive
0.3,0.0,0.17,0.14,0.0,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.17,1.38,1.65,0.44,Positive
0.49,0.0,0.49,0.36,0.43,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.57,1.78,Positive
0.74,0.0,0.0,0.67,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,1.87,1.06,Positive
0.27,0.0,0.83,0.0,0.25,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,1.68,1.1,Positive
0.0,0.0,0.0,0.67,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.63,1.38,Positive
0.33,0.0,0.0,0.0,0.08,0.0,0.52,0.0,0.52,0.0,0.0,0.0,0.0,0.52,1.1,0.58,Positive
0.0,0.0,0.0,0.43,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37,1.8,0.43,Positive
0.0,0.0,0.0,1.13,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,1.86,1.13,Positive
0.45,0.0,0.0,0.97,0.21,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.63,0.73,Positive
1.38,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08,2.08,Positive
0.0,0.0,0.0,0.15,0.0,0.12,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.5,0.29,Positive
0.77,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.54,0.4,1.18,2.32,Positive
0.0,0.0,0.0,0.15,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.15,1.04,0.9,0.09,Positive
0.38,0.0,0.12,0.0,0.52,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.84,1.73,1.41,Positive
0.25,0.0,0.0,0.22,0.0,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.87,0.47,Positive
0.0,0.0,0.42,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.22,0.92,1.35,Positive
0.0,0.0,0.15,0.0,0.4,0.33,0.23,0.0,0.23,0.0,0.0,0.0,1.35,0.98,0.95,1.32,Neutral
0.0,0.0,0.0,0.0,0.0,0.28,1.85,0.0,1.85,0.0,0.0,0.0,2.23,2.23,0.16,0.16,Neutral
0.2,0.0,0.2,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,1.05,1.01,1.21,1.25,Neutral
0.0,0.0,0.0,0.88,0.0,1.93,0.0,0.0,0.0,0.0,0.0,0.0,1.55,1.93,1.27,0.88,Neutral
0.12,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.12,1.9,2.3,0.52,Neutral
1.0,0.0,0.0,0.4,0.57,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.12,0.0,0.92,2.03,Neutral
0.0,0.0,0.0,1.43,0.82,1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,2.24,1.36,Neutral
0.33,0.0,0.2,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,1.74,0.87,Neutral
0.0,0.0,0.0,0.0,0.28,0.0,1.23,0.0,0.0,0.0,0.0,0.0,0.0,1.23,2.11,0.87,Neutral
0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.8,0.28,0.61,Neutral
0.0,0.0,0.0,0.26,0.17,0.96,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.96,0.26,0.8,Neutral
0.11,0.0,0.0,0.48,0.0,2.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.18,2.47,0.28,Neutral
0.07,0.0,0.31,0.0,0.2,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.62,0.38,0.68,Neutral
0.11,0.0,0.55,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.04,0.0,0.11,3.15,Neutral
0.0,0.0,0.0,0.0,0.0,0.21,0.59,0.0,0.36,0.0,0.0,0.0,0.07,0.91,0.84,0.0,Neutral
0.0,0.0,0.25,0.0,0.17,0.23,0.52,0.0,0.0,0.0,0.0,0.0,1.19,0.75,0.71,1.23,Neutral
0.0,0.0,0.0,0.0,0.0,1.93,0.0,0.0,0.0,0.0,0.0,0.0,2.25,1.93,0.0,0.32,Neutral
0.15,0.0,0.0,0.2,0.92,0.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.2,0.2,2.0,Neutral
0.0,0.0,0.0,1.72,0.0,0.38,0.9,0.25,1.15,0.25,0.25,0.0,2.58,1.32,1.14,2.41,Negative
0.0,0.0,0.0,0.42,0.0,0.15,2.05,1.23,3.06,1.23,1.23,1.23,1.45,3.43,2.4,0.42,Negative
0.17,0.0,0.17,0.35,0.0,0.28,0.8,0.0,0.0,0.15,0.15,0.15,1.97,0.95,1.92,2.94,Negative
0.0,0.0,0.0,1.38,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.53,0.83,1.72,2.41,Negative
0.0,0.0,0.0,0.32,0.0,4.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.83,4.36,1.53,Negative
0.32,0.0,0.52,0.13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.22,3.16,3.29,Negative
0.0,0.0,0.0,1.98,0.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,4.07,2.23,Negative
0.73,0.0,1.38,0.0,1.5,0.0,0.7,0.0,0.7,0.0,0.0,0.0,0.85,1.22,3.06,2.7,Negative
0.0,0.0,0.0,1.67,0.0,1.17,1.48,0.0,0.65,0.0,0.0,0.0,1.14,1.78,2.55,1.91,Negative
0.0,0.0,0.0,0.27,0.0,3.14,0.4,0.0,0.4,0.0,0.0,0.0,3.58,3.91,0.6,0.27,Negative
0.19,0.0,0.36,0.49,0.0,3.84,0.0,0.0,0.0,0.0,0.0,0.0,1.99,3.84,2.22,0.85,Negative
0.18,0.0,0.0,1.56,0.31,4.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.63,4.85,3.13,Negative
0.08,0.0,0.0,0.0,0.2,0.1,1.06,0.11,1.17,0.11,0.11,0.11,0.4,1.27,1.15,0.28,Negative
0.0,0.0,0.0,2.42,0.65,3.62,0.0,0.0,0.0,0.0,0.0,0.0,4.06,1.14,1.38,4.3,Negative
0.0,0.0,0.0,0.0,0.0,0.13,0.83,0.0,0.59,0.0,0.0,0.0,0.19,1.04,0.85,0.0,Negative
0.17,0.0,0.28,1.69,0.93,0.89,0.2,0.0,0.2,0.0,0.0,0.0,2.77,0.91,1.57,3.44,Negative
0.0,0.0,0.0,0.0,0.0,2.08,1.6,0.0,1.6,0.68,0.0,0.0,2.76,3.68,1.0,0.28,Negative
0.0,0.0,0.0,1.1,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.45,4.35,Negative
0.0,0.0,1.39,0.3,0.93,0.0,2.45,0.0,0.77,0.0,0.0,0.0,4.13,0.0,0.77,0.93,Negative
0.78,0.0,0.15,0.15,0.0,0.2,3.34,0.0,2.18,0.0,0.0,0.0,4.47,0.0,2.37,0.0,Negative
0.9,0.0,1.68,0.43,0.3,0.58,1.88,0.0,0.0,0.0,0.0,0.0,4.45,0.0,0.58,0.3,Negative
0.12,0.0,0.3,0.37,2.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.92,0.0,0.0,2.85,Negative
0.13,0.0,0.0,0.32,0.0,2.98,0.0,0.0,0.0,0.0,0.0,0.0,3.11,0.0,2.98,0.0,Negative
0.83,0.0,0.81,0.58,0.55,0.18,0.15,0.0,0.0,0.0,0.0,0.0,1.74,0.0,0.18,0.55,Negative
0.0,0.0,0.0,2.78,0.55,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.35,0.55,Negative
0.47,0.0,1.43,0.55,2.36,0.67,0.73,0.0,0.0,0.0,0.0,0.0,4.1,0.0,0.67,2.36,Negative
0.0,0.0,1.1,0.0,3.41,1.15,0.0,0.0,0.0,0.0,0.0,0.0,4.56,0.0,1.15,3.41,Negative
0.0,0.0,0.0,1.19,0.0,3.59,0.0,0.0,0.0,0.0,0.0,0.0,3.59,0.0,3.59,0.0,Negative
0.0,0.0,0.97,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,Negative
0.28,0.0,0.96,1.44,0.77,0.43,0.0,0.0,0.0,0.0,0.0,0.0,1.67,0.0,0.43,0.77,Negative
0.0,0.0,0.0,1.96,0.01,0.75,0.55,0.25,1.18,0.63,0.25,0.25,1.94,0.25,1.93,0.64,Negative
0.0,0.0,0.31,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,Negative
0.0,0.0,0.0,0.0,0.0,0.51,1.59,0.0,0.62,0.0,0.0,0.0,2.1,0.0,1.13,0.0,Negative
0.0,0.0,0.25,0.54,0.52,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.27,0.52,Negative
0.0,0.0,0.0,0.25,0.0,3.95,0.0,0.0,0.0,0.0,0.0,0.0,3.95,0.0,3.95,0.0,Negative
4.26,0.0,0.39,0.0,0.39,0.17,0.0,0.0,0.0,0.0,0.0,0.0,4.82,0.0,0.17,0.39,Negative
0.0,0.0,0.0,0.5,0.0,0.52,0.92,0.32,1.23,0.32,0.32,0.32,0.85,1.75,1.88,0.98,Negative
0.0,0.0,0.0,0.0,0.0,0.43,2.22,0.0,2.22,0.0,0.0,0.0,0.17,2.65,2.62,0.14,Negative
0.28,0.0,0.28,0.0,0.0,1.35,0.0,0.22,0.22,0.22,0.0,0.0,0.57,1.28,0.22,0.57,Negative
0.0,0.0,0.0,0.78,0.0,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.52,1.32,2.1,1.47,Negative
0.0,0.0,0.22,2.88,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.09,3.09,Negative
0.0,0.0,0.28,0.37,0.72,0.08,0.35,0.0,0.35,0.0,0.0,0.0,0.91,0.43,1.57,2.04,Negative
0.0,0.0,0.0,0.52,0.0,0.87,0.43,0.0,0.43,0.0,0.0,0.0,0.0,0.43,2.79,2.05,Negative
0.43,0.0,0.94,0.0,0.5,0.95,0.33,0.0,0.33,0.0,0.0,0.0,0.25,1.28,2.09,1.05,Negative
0.55,0.0,0.2,0.32,0.0,0.17,0.75,0.0,0.38,0.0,0.0,0.0,0.65,0.92,1.8,1.54,Negative
