@relation emotion

@attribute AU1 numeric
@attribute AU2 numeric
@attribute AU4 numeric
@attribute AU6 numeric
@attribute AU7 numeric
@attribute AU9 numeric
@attribute AU12 numeric
@attribute AU15 numeric
@attribute AU16 numeric
@attribute AU20 numeric
@attribute AU23 numeric
@attribute AU26 numeric
@attribute Left numeric
@attribute Lower numeric
@attribute Right numeric
@attribute Upper numeric
@attribute class {Angry,Sad,Happy,Disgust,Neutral,Fear}

@data
0.34,0,0,0,0,1.67,1.67,0,0,0,0,0,0.34,1.67,1.85,0.53,Disgust
0.35,0,0,0.1,0,1.22,2.85,0,0,0,1.63,0,1.67,2.96,1.75,0.45,Fear
0,0,0,0,0,1.66,1.66,0,0,0,0,0,0,1.66,1.66,0,Happy
1.21,0,0,0,0,0.9,0.9,0,0,0,0,0,2.12,0.9,0,1.21,Neutral
0.4,0,0,0,0.15,1.75,2.45,0,0,0,0,0,2.3,3.67,2.05,0.68,Sad
0,0,0,0,1.29,0.82,0.72,0,0,0,0,0,2.22,0.93,0,1.29,Angry
0,0,0,0.12,0,0,1.71,0,0,0,1.71,0,1.83,1.71,0,0.12,Disgust
0,0,0,0,0,2.04,3.49,0,0,0,0,0,3.49,3.61,0.12,0,Fear
0,0,0,0,0,0,1.68,0,0,0,1.5,0,0.18,1.68,1.5,0,Happy
0.58,0,0.27,0.35,0,0.15,0.55,0,0,0,0.4,0,1.35,0.55,1.06,1.86,Neutral
0,0,0,0,0,1.32,1.4,0,0,0,0,0,1.4,1.4,0,0,Sad
0,0,0,0,0,0.35,2.46,0,0.38,0,2.5,0,0,2.85,2.85,0,Angry
0,0,0,0,0,0,2.38,0,0,0,2.38,0,0,2.38,2.38,0,Disgust
0,0,0,1.18,0,0.42,1.68,0,0,0,1.68,0,1.18,1.68,1.68,1.18,Fear
0.83,0,0.15,0,0.15,2.37,2.37,0,0,0,0,0,3.2,2.37,0,0.98,Happy
0,0,0.25,0,0.7,0.17,2.15,0,0,0,1.98,0,2.23,2.15,0.87,0.95,Neutral
0.43,0,0,0,0,1.82,2.37,0,0,0,0,0,0.55,2.37,2.26,0.43,Sad
0.7,0,0.88,0.15,0,2.48,4.73,0,0,0.1,1.13,0.1,1.39,4.83,4.13,1.7,Angry
0,0,0,0,0,6.53,3.86,0,0,0,0,0,6.29,6.14,0.4,0.55,Disgust
1.3,0,0,0,0,0.42,1.93,0,0,0,0,0,1.3,1.93,1.93,1.3,Fear
