@relation emotion

@attribute AU1 numeric
@attribute AU2 numeric
@attribute AU4 numeric
@attribute AU6 numeric
@attribute AU7 numeric
@attribute AU9 numeric
@attribute AU12 numeric
@attribute AU15 numeric
@attribute AU16 numeric
@attribute AU20 numeric
@attribute AU23 numeric
@attribute AU26 numeric
@attribute Left numeric
@attribute Lower numeric
@attribute Right numeric
@attribute Upper numeric
@attribute class {Angry,Sad,Happy,Disgust,Neutral,Fear}

@data
0,0,0,0,0,0.38,0.65,0,0,0,0.65,0,0,1.86,2.42,0.55,Disgust
0,0,0,0,0,2.67,1.27,0,0,0,0,0,0,4.29,4.29,0,Fear
0,0,0,0,0,1.78,0,0,0,0,0,0,0,1.78,1.78,0,Happy
0,0,0,0.28,0,0,0,0,0,0,0,0,0,1.83,2.12,0.28,Neutral
0,0,0,0.63,0,2.03,0.54,0,0,0,0,0,0.89,3.03,2.94,0.63,Sad
0,0,0,0,0,0,0,0,0,0,0,0,0,2.26,2.26,0,Angry
0,0,0,0,0,1.22,0,0,0,0,0,0,0.76,1.54,0.78,0,Disgust
0,0,0,0,0,1.38,0.54,0,0,0,0,0,1.38,3.74,2.95,0.58,Fear
0,0,0,0,0,1.09,0.67,0,0,0,0,0,0.42,2.3,1.89,0,Happy
0,0,0,0,0,0.47,0,0,0,0,0,0,0.47,1.49,1.99,0.97,Neutral
0,0,0,0,0.07,0.82,0.55,0,0,0,0,0,0,1.57,1.63,0.07,Sad
0,0,0,0,0,0.72,0.37,0,0,0,0,0,0.35,1.33,2.82,1.84,Angry
0,0,0,0,0,1.85,1.08,0,0,0,0,0,0,2.93,2.93,0,Disgust
0,0,0,0.97,0,1.43,0,0,0,0,0,0,1.43,1.5,1.48,1.42,Fear
0,0,0,0.52,0,2.6,0,0,0,0,0,0,0.63,2.6,2.48,0.52,Happy
0,0,0.2,0,0,2.45,0,0,0,0,0,0,0,0,2.65,2.65,Neutral
0,0,0,1.17,0,1.17,0,0,0,0,0,0,0,0,3.04,3.04,Sad
0,0,0,0.67,0.55,4.54,0.45,0,0,0,0,0,0.88,3.46,6.07,2.71,Angry
0,0,0,0,0,6.19,0,0,0,0,0,0,0.68,6.09,6.54,1.24,Disgust
0,0,0,0,0.82,1.18,0,0,0,0,0,0,1.18,1.18,2.1,2.1,Fear
0,0,0,0.35,0,0.53,0.8,0,0.8,0,0.8,0,1.34,0.8,1.23,1.77,Happy
0,0,0,0,0,1.54,0,0,0,0,0,0,1.54,0,2.3,3.84,Neutral
0,0,0,0,0,1.87,0.72,0,0,0,0,0,0.35,0.72,7.1,6.54,Sad
