@relation emotion

@attribute AU1 numeric
@attribute AU2 numeric
@attribute AU4 numeric
@attribute AU6 numeric
@attribute AU7 numeric
@attribute AU9 numeric
@attribute AU12 numeric
@attribute AU15 numeric
@attribute AU16 numeric
@attribute AU20 numeric
@attribute AU23 numeric
@attribute AU26 numeric
@attribute Left numeric
@attribute Lower numeric
@attribute Right numeric
@attribute Upper numeric
@attribute class {Angry,Sad,Happy,Disgust,Neutral,Fear}

@data
0,0,0,2.01,0,0,0,0,0,0,0,0,0,0.31,2.01,1.7,Disgust
0,0,0.13,0.35,0,0.9,0.6,0,0,0,0,0,0.43,3.71,3.41,0.13,Fear
0,0,0,0,0,0,0.18,0,0,0,0,0,0,1.83,1.83,0,Happy
0,0,0,0,0,0,0,0,0,0,0,0,0,1.97,1.97,0,Neutral
0,0,0,0.13,0,0.5,0,0,0,0.08,0,0.08,0.13,3.97,3.84,0,Sad
0,0,0,0,0,0.25,0.25,0,0,0,0,0,0,2.39,2.39,0,Angry
0,0,0,1.84,0,0,0,0,0,0,0,0,0,0.27,2.11,1.84,Disgust
0,0,0,0,0,1.52,0.32,0,0,0,0,0,0.12,5.11,5.0,0,Fear
0,0,0,0,0,2.38,0,0,0,0,0,0,0,2.55,2.55,0,Happy
0,0,0,0,0,2.35,0,0,0,0,0,0,0,2.7,2.7,0,Neutral
0,0,0,0,0,0,2.75,0,0,0,0,0,0,3.28,3.28,0,Sad
0,0,0,0,0,0,0,0,0.18,0,0,0.18,0,0.18,3.23,3.05,Angry
0.12,0,0.12,0,0,0.33,0,0,0,0,0,0,0,2.35,3.15,0.8,Disgust
0,0,0,0.12,0,2.22,0,0,0,0,0,0,0,0,2.1,2.22,Fear
0,0,0,0,0,0,0,0.13,0,0.13,0,0.13,0.13,0.13,2.72,0.29,Happy
0,0,0,0,0,2.89,0,0,0,0,0,0,0,0.28,3.18,2.89,Neutral
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.24,3.03,Sad
0,0,0,0,0,0,0.18,0,0,0,0,0,0,0.36,7.46,7.1,Angry
0,0,0,0,0,4.32,0.32,0,0,0,0,0,0.13,0.45,7.99,7.68,Disgust
0,0,0,0,0,0,0.18,0,0,0,0,0,0,0.18,3.56,3.38,Fear
0,0,0,0.75,0,0.75,0,0,0,0,0,0.6,0,0.6,3.05,2.23,Happy
0,0,0,0,0,0,0.21,0,0,0,0,0,0,0.21,4.13,3.92,Neutral
0,0,0,0,0,0,0.17,0,0,0,0,0.13,0,0.3,7.25,6.95,Sad
0,0,0,0.28,0,2.36,0,0,0,0,0,0,0,0,2.65,2.65,Angry
0,0,0.13,0,0,0.17,0,0,0,0,0,0,0.3,0.79,3.91,3.41,Disgust
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78,1.78,Fear
0,0,0,0,0,1.82,0,0,0,0,0,0,0,1.73,2.01,0.28,Happy
0,0,0,0,0,0,0.14,0,0,0,0.14,0,0,0.41,2.42,2.01,Neutral
0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,2.25,2.1,Sad
0,0,0,0,0,2.93,1.17,0.15,0,0.15,0,0.15,0.15,1.72,3.33,1.76,Angry
0,0,0,0,0,0.45,0.45,0,0,0,0,0,0,2.12,1.98,0,Disgust
0,0,0,0,0,2.29,0,0,0,0,0,0,0.15,2.43,2.29,0,Fear
0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,2.25,2.14,Happy
