@relation emotion

@attribute AU1 numeric
@attribute AU2 numeric
@attribute AU4 numeric
@attribute AU6 numeric
@attribute AU7 numeric
@attribute AU9 numeric
@attribute AU12 numeric
@attribute AU15 numeric
@attribute AU16 numeric
@attribute AU20 numeric
@attribute AU23 numeric
@attribute AU26 numeric
@attribute Left numeric
@attribute Lower numeric
@attribute Right numeric
@attribute Upper numeric
@attribute class {Angry,Sad,Happy,Disgust,Neutral,Fear}

@data
0,0,0,0,0,0.45,0.86,0.53,0.53,0,0.53,0,0.53,1.39,1.17,0.3,Disgust
0,0,0,2.01,0,1.34,1.09,0.63,0.86,0.28,0.58,0.63,2.01,2.29,1.96,1.67,Fear
0,0,0,0,0,0,0.62,0,0,0,0,0.07,0,0.78,1.63,0.85,Happy
0,0,0.77,0,0.77,0,0.47,0,0,0,0,0,0.77,0.62,1.04,1.18,Neutral
0,0,0,1.36,0,0,1.28,0,0,0,0,0,1.36,1.42,1.42,1.36,Sad
0,0,0.47,0,0,0.55,1.03,0,0,0.15,0,0.15,1.1,1.18,1.03,0.95,Angry
0.63,0,0.86,0,0.86,0,1.17,0,0,0,0,0,0.82,1.17,1.21,0.86,Disgust
0,0,0,0.73,0.75,1.05,0.68,0,0.6,0.23,0.6,0.23,1.95,2.31,1.58,1.22,Fear
0,0,0,1.47,0,0,0.6,0,0,0,0.6,0,1.32,0.6,1.47,1.47,Happy
0,0,0.37,0,0,0.37,0.81,0,0.32,0,0.78,0,1.57,1.49,0.71,0.78,Neutral
0,0,0,0,0,0.18,0.18,1.57,1.57,0.15,1.57,0.15,0.33,1.9,1.9,0.33,Sad
0,0,0.43,0.6,0.43,0.6,1.42,0,0.57,0,0.45,0,1.29,1.42,1.42,1.29,Angry
0,0,0.3,0.3,0,1.01,2.05,0,0,0,1.2,0,0.43,2.34,2.21,0.3,Disgust
0,0,0,0,0,1.03,1.7,0,0.8,0,1.45,0,0.99,1.7,1.7,0.99,Fear
0,0,0.77,0.37,0,0.32,1.87,0,0,0,0.4,0,0.77,2.18,1.78,0.77,Happy
0,0,0,1.32,0,1.32,1.38,0,1.1,0,1.38,0,1.32,1.57,1.57,1.32,Neutral
0.27,0,0.33,0.64,0,1.6,1.23,0,0,0,0,0,1.18,1.23,1.98,1.93,Sad
0,0,0,2.32,0,2.6,3.38,0,1.25,0.3,1.08,0.3,2.18,3.8,4.4,2.78,Angry
0,0,0.65,0.43,0,2.46,4.03,0,0.28,0,1.07,0,1.1,4.92,5.26,1.7,Disgust
0,0,0.88,0.78,0,0.37,1.68,0,0,0,0,0,0.88,1.68,1.97,1.53,Fear
0,0,0.3,0,0,0.84,1.23,0.38,1.45,0.38,0,0.65,1.41,1.88,1.62,1.14,Happy
0,0,0.33,0.77,0,0.18,1.65,0,0,0,0.33,0,1.14,1.65,0.63,0.98,Neutral
0,0,1.21,1.12,0,1.27,2.56,0,0.55,0,0.42,0.55,1.89,3.22,3.85,3.32,Sad
0.3,0,0.4,0,0,0,1.6,0,0,0,1.6,0,0.7,1.6,1.6,0.83,Angry
0,0,0.02,0.87,0,0.85,1.12,0.45,0.45,1.44,1.12,0.84,0.48,1.95,3.0,1.97,Disgust
0,0,0,0,0,0.67,0.89,0,0,0,0.17,0,0,0.89,1.56,0.67,Fear
0,0,0,0,0,0,1.61,0,0,0,0,0,0,1.61,1.83,0.22,Happy
